Entity,Continent,Date,Daily_confirmed,Daily_deaths,Total_confirmed
Greece,Europe,2020-03-29,95,4,1061
Greece,Europe,2020-03-30,95,6,1156
Greece,Europe,2020-03-31,56,5,1212
Greece,Europe,2020-04-01,102,6,1314
Greece,Europe,2020-04-02,61,1,1375
Greece,Europe,2020-04-03,139,3,1514
Greece,Europe,2020-04-04,99,6,1613
Greece,Europe,2020-04-05,60,9,1673
Greece,Europe,2020-04-06,62,5,1735
Greece,Europe,2020-04-07,20,6,1755
Greece,Europe,2020-04-08,77,2,1832
Greece,Europe,2020-04-09,52,2,1884
Greece,Europe,2020-04-10,71,3,1955
Greece,Europe,2020-04-11,56,4,2011
Greece,Europe,2020-04-12,70,3,2081
Greece,Europe,2020-04-13,33,5,2114
Greece,Europe,2020-04-14,31,1,2145
Greece,Europe,2020-04-15,25,2,2170
Greece,Europe,2020-04-16,22,1,2192
Greece,Europe,2020-04-17,15,3,2207
Greece,Europe,2020-04-20,28,5,2235
Greece,Europe,2020-04-21,10,6,2245
Greece,Europe,2020-04-22,156,5,2401
Greece,Europe,2020-04-23,7,0,2408
Greece,Europe,2020-04-24,55,4,2463
Greece,Europe,2020-04-25,27,5,2490
Greece,Europe,2020-04-26,16,0,2506
Greece,Europe,2020-04-28,28,6,2534
Greece,Europe,2020-04-30,42,3,2576
Greece,Europe,2020-05-01,15,1,2591
Greece,Europe,2020-05-03,29,3,2620
Greece,Europe,2020-05-04,6,1,2626
Greece,Europe,2020-05-05,6,2,2632
Greece,Europe,2020-05-06,10,0,2642
Greenland,Europe,2020-03-20,2,0,2
Greenland,Europe,2020-03-24,2,0,4
Greenland,Europe,2020-03-26,1,0,5
Greenland,Europe,2020-03-27,1,0,6
Greenland,Europe,2020-03-28,3,0,9
Greenland,Europe,2020-03-29,1,0,10
Greenland,Europe,2020-04-06,1,0,11
Grenada,America,2020-03-23,1,0,1
Grenada,America,2020-03-27,6,0,7
Grenada,America,2020-03-29,2,0,9
Grenada,America,2020-04-02,1,0,10
Grenada,America,2020-04-04,2,0,12
Grenada,America,2020-04-11,2,0,14
Grenada,America,2020-04-23,1,0,15
Grenada,America,2020-04-26,3,0,18
Grenada,America,2020-04-30,2,0,20
Grenada,America,2020-05-03,1,0,21
Guam,America,2020-03-19,3,0,3
Guam,America,2020-03-20,9,0,12
Guam,America,2020-03-21,2,0,14
Guam,America,2020-03-22,1,1,15
Guam,America,2020-03-23,12,0,27
Guam,America,2020-03-24,2,0,29
Guam,America,2020-03-25,3,0,32
Guam,America,2020-03-26,5,0,37
Guam,America,2020-03-27,12,0,49
Guam,America,2020-03-28,2,0,51
Guam,America,2020-03-29,4,0,55
Guam,America,2020-03-30,1,0,56
Guam,America,2020-03-31,4,0,60
Guam,America,2020-04-01,9,2,69
Guam,America,2020-04-02,8,0,77
Guam,America,2020-04-03,5,0,82
Guam,America,2020-04-04,5,1,87
Guam,America,2020-04-05,6,0,93
Guam,America,2020-04-06,17,0,110
Guam,America,2020-04-07,2,0,112
Guam,America,2020-04-08,9,0,121
Guam,America,2020-04-09,4,0,125
Guam,America,2020-04-10,3,0,128
Guam,America,2020-04-11,2,0,130
Guam,America,2020-04-12,3,1,133
Guam,America,2020-04-14,1,0,134
Guam,America,2020-04-15,1,0,135
Guam,America,2020-04-18,1,0,136
Guam,America,2020-04-23,1,0,137
Guam,America,2020-04-24,3,0,140
Guam,America,2020-04-25,1,0,141
Guam,America,2020-04-27,1,0,142
Guam,America,2020-04-28,2,0,144
Guam,America,2020-04-29,1,0,145
Guam,America,2020-05-01,1,0,146
Guam,America,2020-05-03,2,0,148
Guam,America,2020-05-04,1,0,149
Guatemala,America,2020-03-15,1,0,1
Guatemala,America,2020-03-16,,1,1
Guatemala,America,2020-03-17,5,0,6
Guatemala,America,2020-03-19,2,0,8
Guatemala,America,2020-03-20,1,0,9
Guatemala,America,2020-03-21,4,0,13
Guatemala,America,2020-03-22,4,0,17
Guatemala,America,2020-03-23,2,0,19
Guatemala,America,2020-03-24,1,0,20
Guatemala,America,2020-03-25,1,0,21
Guatemala,America,2020-03-26,3,0,24
Guatemala,America,2020-03-27,1,0,25
Guatemala,America,2020-03-28,7,0,32
Guatemala,America,2020-03-29,2,0,34
Guatemala,America,2020-03-30,2,0,36
Guatemala,America,2020-04-01,2,0,38
Guatemala,America,2020-04-02,8,0,46
Guatemala,America,2020-04-03,1,0,47
Guatemala,America,2020-04-04,3,0,50
Guatemala,America,2020-04-05,11,1,61
Guatemala,America,2020-04-06,9,1,70
Guatemala,America,2020-04-07,4,0,74
Guatemala,America,2020-04-08,6,0,80
Guatemala,America,2020-04-09,7,0,87
Guatemala,America,2020-04-10,39,0,126
Guatemala,America,2020-04-11,11,0,137
Guatemala,America,2020-04-12,16,0,153
Guatemala,America,2020-04-13,3,2,156
Guatemala,America,2020-04-14,11,0,167
Guatemala,America,2020-04-15,13,0,180
Guatemala,America,2020-04-16,16,0,196
Guatemala,America,2020-04-17,18,2,214
Guatemala,America,2020-04-18,21,0,235
Guatemala,America,2020-04-19,22,0,257
Guatemala,America,2020-04-20,32,0,289
Guatemala,America,2020-04-21,5,0,294
Guatemala,America,2020-04-22,22,1,316
Guatemala,America,2020-04-23,26,2,342
Guatemala,America,2020-04-24,42,1,384
Guatemala,America,2020-04-25,46,0,430
Guatemala,America,2020-04-26,43,2,473
Guatemala,America,2020-04-27,27,2,500
Guatemala,America,2020-04-28,30,0,530
Guatemala,America,2020-04-29,27,1,557
Guatemala,America,2020-04-30,28,0,585
Guatemala,America,2020-05-01,14,0,599
Guatemala,America,2020-05-02,45,0,644
Guatemala,America,2020-05-03,44,1,688
Guatemala,America,2020-05-04,15,0,703
Guatemala,America,2020-05-05,27,2,730
Guatemala,America,2020-05-06,33,0,763
Guernsey,Europe,2020-03-20,1,0,1
Guernsey,Europe,2020-03-23,16,0,17
Guernsey,Europe,2020-03-24,3,0,20
Guernsey,Europe,2020-03-25,3,0,23
Guernsey,Europe,2020-03-26,7,0,30
Guernsey,Europe,2020-03-27,4,0,34
Guernsey,Europe,2020-03-28,2,0,36
Guernsey,Europe,2020-03-29,3,0,39
Guernsey,Europe,2020-03-30,6,0,45
Guernsey,Europe,2020-04-01,15,0,60
Guernsey,Europe,2020-04-02,18,0,78
Guernsey,Europe,2020-04-03,13,0,91
Guernsey,Europe,2020-04-04,23,2,114
Guernsey,Europe,2020-04-05,22,0,136
Guernsey,Europe,2020-04-06,18,1,154
Guernsey,Europe,2020-04-07,11,1,165
Guernsey,Europe,2020-04-08,1,0,166
Guernsey,Europe,2020-04-09,15,1,181
Guernsey,Europe,2020-04-10,10,0,191
Guernsey,Europe,2020-04-11,9,1,200
Guernsey,Europe,2020-04-12,9,0,209
Guernsey,Europe,2020-04-13,9,0,218
Guernsey,Europe,2020-04-14,1,0,219
Guernsey,Europe,2020-04-15,4,1,223
Guernsey,Europe,2020-04-17,11,2,234
Guernsey,Europe,2020-04-19,5,0,239
Guernsey,Europe,2020-04-21,,1,239
Guernsey,Europe,2020-04-23,4,0,243
Guernsey,Europe,2020-04-24,2,0,245
Guernsey,Europe,2020-04-25,,1,245
Guernsey,Europe,2020-04-26,,1,245
Guernsey,Europe,2020-04-27,2,1,247
Guernsey,Europe,2020-04-30,4,0,251
Guernsey,Europe,2020-05-02,1,0,252
Guinea,Africa,2020-03-14,1,0,1
Guinea,Africa,2020-03-21,1,0,2
Guinea,Africa,2020-03-25,2,0,4
Guinea,Africa,2020-03-27,1,0,5
Guinea,Africa,2020-03-29,3,0,8
Guinea,Africa,2020-03-31,8,0,16
Guinea,Africa,2020-04-02,14,0,30
Guinea,Africa,2020-04-03,22,0,52
Guinea,Africa,2020-04-05,59,0,111
Guinea,Africa,2020-04-06,10,0,121
Guinea,Africa,2020-04-07,7,0,128
Guinea,Africa,2020-04-08,16,0,144
Guinea,Africa,2020-04-09,20,0,164
Guinea,Africa,2020-04-10,30,0,194
Guinea,Africa,2020-04-11,18,0,212
Guinea,Africa,2020-04-12,38,0,250
Guinea,Africa,2020-04-14,69,0,319
Guinea,Africa,2020-04-15,44,0,363
Guinea,Africa,2020-04-16,41,1,404
Guinea,Africa,2020-04-17,34,0,438
Guinea,Africa,2020-04-18,39,2,477
Guinea,Africa,2020-04-20,102,2,579
Guinea,Africa,2020-04-21,43,0,622
Guinea,Africa,2020-04-22,66,1,688
Guinea,Africa,2020-04-23,73,0,761
Guinea,Africa,2020-04-24,101,0,862
Guinea,Africa,2020-04-25,92,0,954
Guinea,Africa,2020-04-26,42,1,996
Guinea,Africa,2020-04-27,98,0,1094
Guinea,Africa,2020-04-28,69,0,1163
Guinea,Africa,2020-04-29,77,0,1240
Guinea,Africa,2020-04-30,111,0,1351
Guinea,Africa,2020-05-01,144,0,1495
Guinea,Africa,2020-05-02,42,0,1537
Guinea,Africa,2020-05-03,49,0,1586
Guinea,Africa,2020-05-05,124,2,1710
Guinea,Africa,2020-05-06,101,1,1811
Guinea-Bissau,Africa,2020-03-27,2,0,2
Guinea-Bissau,Africa,2020-04-01,6,0,8
Guinea-Bissau,Africa,2020-04-02,1,0,9
Guinea-Bissau,Africa,2020-04-04,6,0,15
Guinea-Bissau,Africa,2020-04-05,3,0,18
Guinea-Bissau,Africa,2020-04-07,15,0,33
Guinea-Bissau,Africa,2020-04-10,2,0,35
Guinea-Bissau,Africa,2020-04-12,3,0,38
Guinea-Bissau,Africa,2020-04-13,1,0,39
Guinea-Bissau,Africa,2020-04-15,1,0,40
Guinea-Bissau,Africa,2020-04-16,3,0,43
Guinea-Bissau,Africa,2020-04-17,3,0,46
Guinea-Bissau,Africa,2020-04-18,4,0,50
Guinea-Bissau,Africa,2020-04-24,2,0,52
Guinea-Bissau,Africa,2020-04-27,1,1,53
Guinea-Bissau,Africa,2020-04-28,20,0,73
Guinea-Bissau,Africa,2020-04-30,4,0,77
Guinea-Bissau,Africa,2020-05-01,128,0,205
Guinea-Bissau,Africa,2020-05-02,52,0,257
Guinea-Bissau,Africa,2020-05-04,35,1,292
Guinea-Bissau,Africa,2020-05-05,121,0,413
Guinea-Bissau,Africa,2020-05-06,62,0,475
Guyana,America,2020-03-13,1,1,1
Guyana,America,2020-03-16,3,0,4
Guyana,America,2020-03-19,1,0,5
Guyana,America,2020-03-29,3,0,8
Guyana,America,2020-04-01,4,1,12
Guyana,America,2020-04-02,7,2,19
Guyana,America,2020-04-04,4,0,23
Guyana,America,2020-04-05,1,0,24
Guyana,America,2020-04-06,5,0,29
Guyana,America,2020-04-07,2,1,31
Guyana,America,2020-04-08,2,0,33
Guyana,America,2020-04-09,4,1,37
Guyana,America,2020-04-11,3,0,40
Guyana,America,2020-04-12,5,0,45
Guyana,America,2020-04-14,2,0,47
Guyana,America,2020-04-15,1,0,48
Guyana,America,2020-04-16,7,0,55
Guyana,America,2020-04-17,2,0,57
Guyana,America,2020-04-18,6,0,63
Guyana,America,2020-04-19,,1,63
Guyana,America,2020-04-20,2,0,65
Guyana,America,2020-04-21,1,0,66
Guyana,America,2020-04-22,1,0,67
Guyana,America,2020-04-24,3,0,70
Guyana,America,2020-04-25,3,1,73
Guyana,America,2020-04-26,1,0,74
Guyana,America,2020-04-29,1,0,75
Guyana,America,2020-04-30,3,0,78
Guyana,America,2020-05-01,4,1,82
Guyana,America,2020-05-05,10,0,92
Guyana,America,2020-05-06,1,1,93
Haiti,America,2020-03-20,2,0,2
Haiti,America,2020-03-24,3,0,5
Haiti,America,2020-03-25,2,0,7
Haiti,America,2020-03-26,1,0,8
Haiti,America,2020-03-30,7,0,15
Haiti,America,2020-04-02,1,0,16
Haiti,America,2020-04-03,2,0,18
Haiti,America,2020-04-05,3,0,21
Haiti,America,2020-04-07,3,1,24
Haiti,America,2020-04-08,1,0,25
Haiti,America,2020-04-09,2,0,27
Haiti,America,2020-04-10,3,1,30
Haiti,America,2020-04-11,1,0,31
Haiti,America,2020-04-12,2,0,33
Haiti,America,2020-04-13,,1,33
Haiti,America,2020-04-14,7,0,40
Haiti,America,2020-04-16,1,0,41
Haiti,America,2020-04-17,2,0,43
Haiti,America,2020-04-18,1,0,44
Haiti,America,2020-04-20,3,0,47
Haiti,America,2020-04-21,10,0,57
Haiti,America,2020-04-22,1,1,58
Haiti,America,2020-04-23,4,0,62
Haiti,America,2020-04-24,10,1,72
Haiti,America,2020-04-26,,1,72
Haiti,America,2020-04-28,4,0,76
Haiti,America,2020-05-01,5,2,81
Haiti,America,2020-05-02,4,0,85
Haiti,America,2020-05-05,15,3,100
Haiti,America,2020-05-06,1,1,101
Honduras,America,2020-03-12,2,0,2
Honduras,America,2020-03-14,1,0,3
Honduras,America,2020-03-16,3,0,6
Honduras,America,2020-03-17,2,0,8
Honduras,America,2020-03-18,1,0,9
Honduras,America,2020-03-19,3,0,12
Honduras,America,2020-03-20,12,0,24
Honduras,America,2020-03-22,2,0,26
Honduras,America,2020-03-23,1,0,27
Honduras,America,2020-03-24,3,0,30
Honduras,America,2020-03-25,6,0,36
Honduras,America,2020-03-26,16,0,52
Honduras,America,2020-03-27,15,1,67
Honduras,America,2020-03-28,28,0,95
Honduras,America,2020-03-29,15,1,110
Honduras,America,2020-03-30,29,1,139
Honduras,America,2020-03-31,2,4,141
Honduras,America,2020-04-01,31,3,172
Honduras,America,2020-04-02,47,4,219
Honduras,America,2020-04-03,3,1,222
Honduras,America,2020-04-04,42,0,264
Honduras,America,2020-04-05,4,7,268
Honduras,America,2020-04-06,30,0,298
Honduras,America,2020-04-07,7,0,305
Honduras,America,2020-04-08,7,0,312
Honduras,America,2020-04-09,31,1,343
Honduras,America,2020-04-10,39,0,382
Honduras,America,2020-04-11,10,1,392
Honduras,America,2020-04-12,1,1,393
Honduras,America,2020-04-13,4,0,397
Honduras,America,2020-04-14,10,1,407
Honduras,America,2020-04-15,12,5,419
Honduras,America,2020-04-16,7,4,426
Honduras,America,2020-04-17,16,6,442
Honduras,America,2020-04-18,15,5,457
Honduras,America,2020-04-19,15,0,472
Honduras,America,2020-04-20,5,0,477
Honduras,America,2020-04-21,17,0,494
Honduras,America,2020-04-22,16,0,510
Honduras,America,2020-04-23,9,1,519
Honduras,America,2020-04-25,72,0,591
Honduras,America,2020-04-26,36,12,627
Honduras,America,2020-04-27,34,2,661
Honduras,America,2020-04-28,32,0,693
Honduras,America,2020-04-29,45,5,738
Honduras,America,2020-04-30,33,5,771
Honduras,America,2020-05-01,33,4,804
Honduras,America,2020-05-02,95,0,899
Honduras,America,2020-05-03,111,1,1010
Honduras,America,2020-05-04,45,6,1055
Honduras,America,2020-05-05,123,0,1178
Honduras,America,2020-05-06,92,11,1270
Hungary,Europe,2020-03-05,2,0,2
Hungary,Europe,2020-03-07,2,0,4
Hungary,Europe,2020-03-08,3,0,7
Hungary,Europe,2020-03-09,1,0,8
Hungary,Europe,2020-03-10,1,0,9
Hungary,Europe,2020-03-11,3,0,12
Hungary,Europe,2020-03-12,1,0,13
Hungary,Europe,2020-03-13,3,0,16
Hungary,Europe,2020-03-14,9,0,25
Hungary,Europe,2020-03-15,6,0,31
Hungary,Europe,2020-03-16,8,1,39
Hungary,Europe,2020-03-17,11,0,50
Hungary,Europe,2020-03-19,23,0,73
Hungary,Europe,2020-03-20,12,0,85
Hungary,Europe,2020-03-21,18,3,103
Hungary,Europe,2020-03-22,28,0,131
Hungary,Europe,2020-03-23,36,3,167
Hungary,Europe,2020-03-24,20,1,187
Hungary,Europe,2020-03-25,39,2,226
Hungary,Europe,2020-03-26,35,0,261
Hungary,Europe,2020-03-27,39,0,300
Hungary,Europe,2020-03-28,43,1,343
Hungary,Europe,2020-03-29,65,2,408
Hungary,Europe,2020-03-30,39,2,447
Hungary,Europe,2020-03-31,45,1,492
Hungary,Europe,2020-04-01,33,4,525
Hungary,Europe,2020-04-02,60,1,585
Hungary,Europe,2020-04-03,38,5,623
Hungary,Europe,2020-04-04,55,6,678
Hungary,Europe,2020-04-05,55,2,733
Hungary,Europe,2020-04-06,11,4,744
Hungary,Europe,2020-04-07,73,9,817
Hungary,Europe,2020-04-08,78,11,895
Hungary,Europe,2020-04-09,85,8,980
Hungary,Europe,2020-04-10,210,11,1190
Hungary,Europe,2020-04-11,120,8,1310
Hungary,Europe,2020-04-12,100,14,1410
Hungary,Europe,2020-04-13,48,10,1458
Hungary,Europe,2020-04-14,54,13,1512
Hungary,Europe,2020-04-15,67,12,1579
Hungary,Europe,2020-04-16,73,8,1652
Hungary,Europe,2020-04-17,111,14,1763
Hungary,Europe,2020-04-18,71,16,1834
Hungary,Europe,2020-04-19,82,17,1916
Hungary,Europe,2020-04-20,68,10,1984
Hungary,Europe,2020-04-21,114,14,2098
Hungary,Europe,2020-04-22,70,12,2168
Hungary,Europe,2020-04-23,116,0,2284
Hungary,Europe,2020-04-24,99,25,2383
Hungary,Europe,2020-04-25,60,12,2443
Hungary,Europe,2020-04-26,57,10,2500
Hungary,Europe,2020-04-27,83,8,2583
Hungary,Europe,2020-04-28,66,11,2649
Hungary,Europe,2020-04-29,78,9,2727
Hungary,Europe,2020-04-30,48,12,2775
Hungary,Europe,2020-05-01,88,11,2863
Hungary,Europe,2020-05-02,79,12,2942
Hungary,Europe,2020-05-03,56,5,2998
Hungary,Europe,2020-05-04,37,11,3035
Hungary,Europe,2020-05-05,30,12,3065
Hungary,Europe,2020-05-06,46,10,3111
Iceland,Europe,2020-02-29,1,0,1
Iceland,Europe,2020-03-02,2,0,3
Iceland,Europe,2020-03-03,3,0,6
Iceland,Europe,2020-03-04,10,0,16
Iceland,Europe,2020-03-05,10,0,26
Iceland,Europe,2020-03-06,9,0,35
Iceland,Europe,2020-03-07,8,0,43
Iceland,Europe,2020-03-08,10,0,53
Iceland,Europe,2020-03-09,2,0,55
Iceland,Europe,2020-03-10,10,0,65
Iceland,Europe,2020-03-11,5,0,70
Iceland,Europe,2020-03-12,15,0,85
Iceland,Europe,2020-03-13,32,0,117
Iceland,Europe,2020-03-15,21,0,138
Iceland,Europe,2020-03-16,40,0,178
Iceland,Europe,2020-03-17,21,0,199
Iceland,Europe,2020-03-18,48,0,247
Iceland,Europe,2020-03-19,3,0,250
Iceland,Europe,2020-03-20,80,1,330
Iceland,Europe,2020-03-21,79,0,409
Iceland,Europe,2020-03-22,64,0,473
Iceland,Europe,2020-03-23,95,0,568
Iceland,Europe,2020-03-24,20,1,588
Iceland,Europe,2020-03-25,60,0,648
Iceland,Europe,2020-03-26,89,0,737
Iceland,Europe,2020-03-27,65,0,802
Iceland,Europe,2020-03-28,88,0,890
Iceland,Europe,2020-03-29,73,0,963
Iceland,Europe,2020-03-30,57,0,1020
Iceland,Europe,2020-03-31,66,0,1086
Iceland,Europe,2020-04-01,49,0,1135
Iceland,Europe,2020-04-02,85,0,1220
Iceland,Europe,2020-04-03,99,2,1319
Iceland,Europe,2020-04-04,45,0,1364
Iceland,Europe,2020-04-05,53,0,1417
Iceland,Europe,2020-04-06,69,0,1486
Iceland,Europe,2020-04-07,76,2,1562
Iceland,Europe,2020-04-08,24,0,1586
Iceland,Europe,2020-04-09,30,0,1616
Iceland,Europe,2020-04-10,32,0,1648
Iceland,Europe,2020-04-11,27,1,1675
Iceland,Europe,2020-04-12,14,1,1689
Iceland,Europe,2020-04-13,12,0,1701
Iceland,Europe,2020-04-14,10,0,1711
Iceland,Europe,2020-04-15,9,0,1720
Iceland,Europe,2020-04-16,7,0,1727
Iceland,Europe,2020-04-17,12,0,1739
Iceland,Europe,2020-04-18,15,0,1754
Iceland,Europe,2020-04-19,6,1,1760
Iceland,Europe,2020-04-20,11,0,1771
Iceland,Europe,2020-04-21,2,1,1773
Iceland,Europe,2020-04-22,5,0,1778
Iceland,Europe,2020-04-23,7,0,1785
Iceland,Europe,2020-04-24,4,0,1789
Iceland,Europe,2020-04-26,1,0,1790
Iceland,Europe,2020-04-27,2,0,1792
Iceland,Europe,2020-04-29,3,0,1795
Iceland,Europe,2020-04-30,2,0,1797
Iceland,Europe,2020-05-02,1,0,1798
Iceland,Europe,2020-05-04,1,0,1799
India,Asia,2020-01-30,1,0,1
India,Asia,2020-02-02,1,0,2
India,Asia,2020-02-04,1,0,3
India,Asia,2020-03-03,2,0,5
India,Asia,2020-03-04,1,0,6
India,Asia,2020-03-05,22,0,28
India,Asia,2020-03-06,1,0,29
India,Asia,2020-03-07,2,0,31
India,Asia,2020-03-08,3,0,34
India,Asia,2020-03-10,10,0,44
India,Asia,2020-03-11,6,0,50
India,Asia,2020-03-12,23,0,73
India,Asia,2020-03-13,2,1,75
India,Asia,2020-03-14,8,1,83
India,Asia,2020-03-15,7,0,90
India,Asia,2020-03-16,3,0,93
India,Asia,2020-03-17,32,1,125
India,Asia,2020-03-18,12,0,137
India,Asia,2020-03-19,28,0,165
India,Asia,2020-03-20,26,1,191
India,Asia,2020-03-21,40,0,231
India,Asia,2020-03-22,89,0,320
India,Asia,2020-03-23,119,3,439
India,Asia,2020-03-24,53,2,492
India,Asia,2020-03-25,70,0,562
